year,postal-code,state,division,count-fatalities,source,population,per-capita,per-million
2009,NJ,New Jersey,Middle Atlantic,19,FE,8755602,2.1700E-06,2.1700
2009,NJ,New Jersey,Middle Atlantic,16,FE_NV,8755602,1.8274E-06,1.8274
2010,NJ,New Jersey,Middle Atlantic,29,FE,8799451,3.2957E-06,3.2957
2010,NJ,New Jersey,Middle Atlantic,21,FE_NV,8799451,2.3865E-06,2.3865
2011,NJ,New Jersey,Middle Atlantic,32,FE,8828552,3.6246E-06,3.6246
2011,NJ,New Jersey,Middle Atlantic,29,FE_NV,8828552,3.2848E-06,3.2848
2012,NJ,New Jersey,Middle Atlantic,23,FE,8845671,2.6001E-06,2.6001
2012,NJ,New Jersey,Middle Atlantic,20,FE_NV,8845671,2.2610E-06,2.2610
2013,NJ,New Jersey,Middle Atlantic,15,MPV,8857821,1.6934E-06,1.6934
2013,NJ,New Jersey,Middle Atlantic,23,FE,8857821,2.5966E-06,2.5966
2013,NJ,New Jersey,Middle Atlantic,19,FE_NV,8857821,2.1450E-06,2.1450
2014,NJ,New Jersey,Middle Atlantic,14,MPV,8867277,1.5788E-06,1.5788
2014,NJ,New Jersey,Middle Atlantic,19,FE,8867277,2.1427E-06,2.1427
2014,NJ,New Jersey,Middle Atlantic,17,FE_NV,8867277,1.9172E-06,1.9172
2015,NJ,New Jersey,Middle Atlantic,15,WaPo,8870312,1.6910E-06,1.6910
2015,NJ,New Jersey,Middle Atlantic,24,Guardian,8870312,2.7057E-06,2.7057
2015,NJ,New Jersey,Middle Atlantic,18,MPV,8870312,2.0292E-06,2.0292
2015,NJ,New Jersey,Middle Atlantic,31,FE,8870312,3.4948E-06,3.4948
2015,NJ,New Jersey,Middle Atlantic,22,FE_NV,8870312,2.4802E-06,2.4802
2016,NJ,New Jersey,Middle Atlantic,12,WaPo,8873584,1.3523E-06,1.3523
2016,NJ,New Jersey,Middle Atlantic,14,Guardian,8873584,1.5777E-06,1.5777
2016,NJ,New Jersey,Middle Atlantic,14,MPV,8873584,1.5777E-06,1.5777
2016,NJ,New Jersey,Middle Atlantic,21,FE,8873584,2.3666E-06,2.3666
2016,NJ,New Jersey,Middle Atlantic,16,FE_NV,8873584,1.8031E-06,1.8031
2017,NJ,New Jersey,Middle Atlantic,12,WaPo,8888147,1.3501E-06,1.3501
2017,NJ,New Jersey,Middle Atlantic,15,MPV,8888147,1.6876E-06,1.6876
2017,NJ,New Jersey,Middle Atlantic,36,FE,8888147,4.0503E-06,4.0503
2017,NJ,New Jersey,Middle Atlantic,21,FE_NV,8888147,2.3627E-06,2.3627
2018,NJ,New Jersey,Middle Atlantic,12,WaPo,8891730,1.3496E-06,1.3496
2018,NJ,New Jersey,Middle Atlantic,14,MPV,8891730,1.5745E-06,1.5745
2018,NJ,New Jersey,Middle Atlantic,29,FE,8891730,3.2615E-06,3.2615
2018,NJ,New Jersey,Middle Atlantic,19,FE_NV,8891730,2.1368E-06,2.1368
2019,NJ,New Jersey,Middle Atlantic,12,WaPo,8891258,1.3496E-06,1.3496
2019,NJ,New Jersey,Middle Atlantic,13,MPV,8891258,1.4621E-06,1.4621
2019,NJ,New Jersey,Middle Atlantic,20,FE,8891258,2.2494E-06,2.2494
2019,NJ,New Jersey,Middle Atlantic,18,FE_NV,8891258,2.0245E-06,2.0245
2020,NJ,New Jersey,Middle Atlantic,8,WaPo,8882371,9.0066E-07,0.9007
2020,NJ,New Jersey,Middle Atlantic,10,MPV,8882371,1.1258E-06,1.1258
2020,NJ,New Jersey,Middle Atlantic,16,FE,8882371,1.8013E-06,1.8013
2020,NJ,New Jersey,Middle Atlantic,15,FE_NV,8882371,1.6887E-06,1.6887
2000,NM,New Mexico,Mountain,15,FE,1821204,8.2363E-06,8.2363
2000,NM,New Mexico,Mountain,7,FE_NV,1821204,3.8436E-06,3.8436
2001,NM,New Mexico,Mountain,9,FE,1831690,4.9135E-06,4.9135
2001,NM,New Mexico,Mountain,8,FE_NV,1831690,4.3676E-06,4.3676
2002,NM,New Mexico,Mountain,8,FE,1855309,4.3120E-06,4.3120
2002,NM,New Mexico,Mountain,7,FE_NV,1855309,3.7730E-06,3.7730
2003,NM,New Mexico,Mountain,11,FE,1877574,5.8586E-06,5.8586
2003,NM,New Mexico,Mountain,11,FE_NV,1877574,5.8586E-06,5.8586
2004,NM,New Mexico,Mountain,10,FE,1903808,5.2526E-06,5.2526
2004,NM,New Mexico,Mountain,8,FE_NV,1903808,4.2021E-06,4.2021
2005,NM,New Mexico,Mountain,11,FE,1932274,5.6928E-06,5.6928
2005,NM,New Mexico,Mountain,9,FE_NV,1932274,4.6577E-06,4.6577
2006,NM,New Mexico,Mountain,11,FE,1962137,5.6061E-06,5.6061
2006,NM,New Mexico,Mountain,8,FE_NV,1962137,4.0772E-06,4.0772
2007,NM,New Mexico,Mountain,13,FE,1990070,6.5324E-06,6.5324
2007,NM,New Mexico,Mountain,8,FE_NV,1990070,4.0200E-06,4.0200
2008,NM,New Mexico,Mountain,14,FE,2010662,6.9629E-06,6.9629
2008,NM,New Mexico,Mountain,11,FE_NV,2010662,5.4708E-06,5.4708
2009,NM,New Mexico,Mountain,17,FE,2036802,8.3464E-06,8.3464
2009,NM,New Mexico,Mountain,16,FE_NV,2036802,7.8555E-06,7.8555
2010,NM,New Mexico,Mountain,26,FE,2064614,1.2593E-05,12.5932
2010,NM,New Mexico,Mountain,21,FE_NV,2064614,1.0171E-05,10.1714
2011,NM,New Mexico,Mountain,12,FE,2080707,5.7673E-06,5.7673
2011,NM,New Mexico,Mountain,11,FE_NV,2080707,5.2867E-06,5.2867
2012,NM,New Mexico,Mountain,13,FE,2087715,6.2269E-06,6.2269
2012,NM,New Mexico,Mountain,11,FE_NV,2087715,5.2689E-06,5.2689
2013,NM,New Mexico,Mountain,17,MPV,2092833,8.1230E-06,8.1230
2013,NM,New Mexico,Mountain,24,FE,2092833,1.1468E-05,11.4677
2013,NM,New Mexico,Mountain,18,FE_NV,2092833,8.6008E-06,8.6008
2014,NM,New Mexico,Mountain,18,MPV,2090236,8.6115E-06,8.6115
2014,NM,New Mexico,Mountain,25,FE,2090236,1.1960E-05,11.9604
2014,NM,New Mexico,Mountain,20,FE_NV,2090236,9.5683E-06,9.5683
2015,NM,New Mexico,Mountain,20,WaPo,2090071,9.5691E-06,9.5691
2015,NM,New Mexico,Mountain,21,Guardian,2090071,1.0048E-05,10.0475
2015,NM,New Mexico,Mountain,20,MPV,2090071,9.5691E-06,9.5691
2015,NM,New Mexico,Mountain,25,FE,2090071,1.1961E-05,11.9613
2015,NM,New Mexico,Mountain,24,FE_NV,2090071,1.1483E-05,11.4829
2016,NM,New Mexico,Mountain,21,WaPo,2092555,1.0036E-05,10.0356
2016,NM,New Mexico,Mountain,22,Guardian,2092555,1.0513E-05,10.5135
2016,NM,New Mexico,Mountain,22,MPV,2092555,1.0513E-05,10.5135
2016,NM,New Mexico,Mountain,29,FE,2092555,1.3859E-05,13.8587
2016,NM,New Mexico,Mountain,28,FE_NV,2092555,1.3381E-05,13.3808
2017,NM,New Mexico,Mountain,21,WaPo,2092844,1.0034E-05,10.0342
2017,NM,New Mexico,Mountain,22,MPV,2092844,1.0512E-05,10.5120
2017,NM,New Mexico,Mountain,38,FE,2092844,1.8157E-05,18.1571
2017,NM,New Mexico,Mountain,27,FE_NV,2092844,1.2901E-05,12.9011
2018,NM,New Mexico,Mountain,20,WaPo,2093754,9.5522E-06,9.5522
2018,NM,New Mexico,Mountain,22,MPV,2093754,1.0507E-05,10.5074
2018,NM,New Mexico,Mountain,29,FE,2093754,1.3851E-05,13.8507
2018,NM,New Mexico,Mountain,28,FE_NV,2093754,1.3373E-05,13.3731
2019,NM,New Mexico,Mountain,18,WaPo,2099634,8.5729E-06,8.5729
2019,NM,New Mexico,Mountain,21,MPV,2099634,1.0002E-05,10.0017
2019,NM,New Mexico,Mountain,26,FE,2099634,1.2383E-05,12.3831
2019,NM,New Mexico,Mountain,22,FE_NV,2099634,1.0478E-05,10.4780
2020,NM,New Mexico,Mountain,15,WaPo,2106319,7.1214E-06,7.1214
2020,NM,New Mexico,Mountain,21,MPV,2106319,9.9700E-06,9.9700
2020,NM,New Mexico,Mountain,38,FE,2106319,1.8041E-05,18.0410
2020,NM,New Mexico,Mountain,28,FE_NV,2106319,1.3293E-05,13.2933
2000,NV,Nevada,Mountain,7,FE,2018741,3.4675E-06,3.4675
2000,NV,Nevada,Mountain,7,FE_NV,2018741,3.4675E-06,3.4675
2001,NV,Nevada,Mountain,16,FE,2098399,7.6249E-06,7.6249
2001,NV,Nevada,Mountain,16,FE_NV,2098399,7.6249E-06,7.6249
2002,NV,Nevada,Mountain,13,FE,2173791,5.9803E-06,5.9803
2002,NV,Nevada,Mountain,13,FE_NV,2173791,5.9803E-06,5.9803
2003,NV,Nevada,Mountain,12,FE,2248850,5.3361E-06,5.3361
2003,NV,Nevada,Mountain,12,FE_NV,2248850,5.3361E-06,5.3361
2004,NV,Nevada,Mountain,17,FE,2346222,7.2457E-06,7.2457
2004,NV,Nevada,Mountain,17,FE_NV,2346222,7.2457E-06,7.2457
2005,NV,Nevada,Mountain,14,FE,2432143,5.7562E-06,5.7562
2005,NV,Nevada,Mountain,14,FE_NV,2432143,5.7562E-06,5.7562
2006,NV,Nevada,Mountain,24,FE,2522658,9.5138E-06,9.5138
2006,NV,Nevada,Mountain,20,FE_NV,2522658,7.9281E-06,7.9281
2007,NV,Nevada,Mountain,14,FE,2601072,5.3824E-06,5.3824
2007,NV,Nevada,Mountain,13,FE_NV,2601072,4.9979E-06,4.9979
2008,NV,Nevada,Mountain,15,FE,2653630,5.6526E-06,5.6526
2008,NV,Nevada,Mountain,14,FE_NV,2653630,5.2758E-06,5.2758
2009,NV,Nevada,Mountain,13,FE,2684665,4.8423E-06,4.8423
2009,NV,Nevada,Mountain,13,FE_NV,2684665,4.8423E-06,4.8423
2010,NV,Nevada,Mountain,22,FE,2702483,8.1407E-06,8.1407
2010,NV,Nevada,Mountain,20,FE_NV,2702483,7.4006E-06,7.4006
2011,NV,Nevada,Mountain,16,FE,2713114,5.8973E-06,5.8973
2011,NV,Nevada,Mountain,16,FE_NV,2713114,5.8973E-06,5.8973
2012,NV,Nevada,Mountain,16,FE,2744670,5.8295E-06,5.8295
2012,NV,Nevada,Mountain,15,FE_NV,2744670,5.4651E-06,5.4651
2013,NV,Nevada,Mountain,12,MPV,2776956,4.3213E-06,4.3213
2013,NV,Nevada,Mountain,14,FE,2776956,5.0415E-06,5.0415
2013,NV,Nevada,Mountain,14,FE_NV,2776956,5.0415E-06,5.0415
2014,NV,Nevada,Mountain,22,MPV,2818935,7.8044E-06,7.8044
2014,NV,Nevada,Mountain,28,FE,2818935,9.9328E-06,9.9328
2014,NV,Nevada,Mountain,23,FE_NV,2818935,8.1591E-06,8.1591
2015,NV,Nevada,Mountain,19,WaPo,2868531,6.6236E-06,6.6236
2015,NV,Nevada,Mountain,19,Guardian,2868531,6.6236E-06,6.6236
2015,NV,Nevada,Mountain,20,MPV,2868531,6.9722E-06,6.9722
2015,NV,Nevada,Mountain,23,FE,2868531,8.0180E-06,8.0180
2015,NV,Nevada,Mountain,21,FE_NV,2868531,7.3208E-06,7.3208
2016,NV,Nevada,Mountain,14,WaPo,2919555,4.7953E-06,4.7953
2016,NV,Nevada,Mountain,15,Guardian,2919555,5.1378E-06,5.1378
2016,NV,Nevada,Mountain,14,MPV,2919555,4.7953E-06,4.7953
2016,NV,Nevada,Mountain,19,FE,2919555,6.5078E-06,6.5078
2016,NV,Nevada,Mountain,18,FE_NV,2919555,6.1653E-06,6.1653
2017,NV,Nevada,Mountain,16,WaPo,2972097,5.3834E-06,5.3834
2017,NV,Nevada,Mountain,17,MPV,2972097,5.7199E-06,5.7199
2017,NV,Nevada,Mountain,24,FE,2972097,8.0751E-06,8.0751
2017,NV,Nevada,Mountain,22,FE_NV,2972097,7.4022E-06,7.4022
2018,NV,Nevada,Mountain,22,WaPo,3030725,7.2590E-06,7.2590
2018,NV,Nevada,Mountain,23,MPV,3030725,7.5889E-06,7.5889
2018,NV,Nevada,Mountain,28,FE,3030725,9.2387E-06,9.2387
2018,NV,Nevada,Mountain,28,FE_NV,3030725,9.2387E-06,9.2387
2019,NV,Nevada,Mountain,11,WaPo,3090771,3.5590E-06,3.5590
2019,NV,Nevada,Mountain,13,MPV,3090771,4.2061E-06,4.2061
2019,NV,Nevada,Mountain,16,FE,3090771,5.1767E-06,5.1767
2019,NV,Nevada,Mountain,16,FE_NV,3090771,5.1767E-06,5.1767
2020,NV,Nevada,Mountain,25,WaPo,3138259,7.9662E-06,7.9662
2020,NV,Nevada,Mountain,26,MPV,3138259,8.2848E-06,8.2848
2020,NV,Nevada,Mountain,40,FE,3138259,1.2746E-05,12.7459
2020,NV,Nevada,Mountain,39,FE_NV,3138259,1.2427E-05,12.4273
2000,NY,New York,Middle Atlantic,23,FE,19001780,1.2104E-06,1.2104
2000,NY,New York,Middle Atlantic,18,FE_NV,19001780,9.4728E-07,0.9473
2001,NY,New York,Middle Atlantic,21,FE,19082838,1.1005E-06,1.1005
2001,NY,New York,Middle Atlantic,15,FE_NV,19082838,7.8605E-07,0.7860
2002,NY,New York,Middle Atlantic,32,FE,19137800,1.6721E-06,1.6721
2002,NY,New York,Middle Atlantic,29,FE_NV,19137800,1.5153E-06,1.5153
2003,NY,New York,Middle Atlantic,26,FE,19175939,1.3559E-06,1.3559
2003,NY,New York,Middle Atlantic,23,FE_NV,19175939,1.1994E-06,1.1994
2004,NY,New York,Middle Atlantic,22,FE,19171567,1.1475E-06,1.1475
2004,NY,New York,Middle Atlantic,20,FE_NV,19171567,1.0432E-06,1.0432
2005,NY,New York,Middle Atlantic,22,FE,19132610,1.1499E-06,1.1499
2005,NY,New York,Middle Atlantic,18,FE_NV,19132610,9.4080E-07,0.9408
2006,NY,New York,Middle Atlantic,26,FE,19104631,1.3609E-06,1.3609
2006,NY,New York,Middle Atlantic,21,FE_NV,19104631,1.0992E-06,1.0992
2007,NY,New York,Middle Atlantic,28,FE,19132335,1.4635E-06,1.4635
2007,NY,New York,Middle Atlantic,24,FE_NV,19132335,1.2544E-06,1.2544
2008,NY,New York,Middle Atlantic,26,FE,19212436,1.3533E-06,1.3533
2008,NY,New York,Middle Atlantic,25,FE_NV,19212436,1.3012E-06,1.3012
2009,NY,New York,Middle Atlantic,33,FE,19307066,1.7092E-06,1.7092
2009,NY,New York,Middle Atlantic,27,FE_NV,19307066,1.3985E-06,1.3985
2010,NY,New York,Middle Atlantic,21,FE,19399956,1.0825E-06,1.0825
2010,NY,New York,Middle Atlantic,19,FE_NV,19399956,9.7938E-07,0.9794
2011,NY,New York,Middle Atlantic,42,FE,19499921,2.1539E-06,2.1539
2011,NY,New York,Middle Atlantic,39,FE_NV,19499921,2.0000E-06,2.0000
2012,NY,New York,Middle Atlantic,37,FE,19574362,1.8902E-06,1.8902
2012,NY,New York,Middle Atlantic,31,FE_NV,19574362,1.5837E-06,1.5837
2013,NY,New York,Middle Atlantic,25,MPV,19626488,1.2738E-06,1.2738
2013,NY,New York,Middle Atlantic,46,FE,19626488,2.3438E-06,2.3438
2013,NY,New York,Middle Atlantic,36,FE_NV,19626488,1.8343E-06,1.8343
2014,NY,New York,Middle Atlantic,22,MPV,19653431,1.1194E-06,1.1194
2014,NY,New York,Middle Atlantic,41,FE,19653431,2.0861E-06,2.0861
2014,NY,New York,Middle Atlantic,28,FE_NV,19653431,1.4247E-06,1.4247
2015,NY,New York,Middle Atlantic,19,WaPo,19657321,9.6656E-07,0.9666
2015,NY,New York,Middle Atlantic,27,Guardian,19657321,1.3735E-06,1.3735
2015,NY,New York,Middle Atlantic,23,MPV,19657321,1.1700E-06,1.1700
2015,NY,New York,Middle Atlantic,31,FE,19657321,1.5770E-06,1.5770
2015,NY,New York,Middle Atlantic,26,FE_NV,19657321,1.3227E-06,1.3227
2016,NY,New York,Middle Atlantic,17,WaPo,19636391,8.6574E-07,0.8657
2016,NY,New York,Middle Atlantic,25,Guardian,19636391,1.2731E-06,1.2731
2016,NY,New York,Middle Atlantic,22,MPV,19636391,1.1204E-06,1.1204
2016,NY,New York,Middle Atlantic,30,FE,19636391,1.5278E-06,1.5278
2016,NY,New York,Middle Atlantic,27,FE_NV,19636391,1.3750E-06,1.3750
2017,NY,New York,Middle Atlantic,16,WaPo,19593849,8.1658E-07,0.8166
2017,NY,New York,Middle Atlantic,18,MPV,19593849,9.1866E-07,0.9187
2017,NY,New York,Middle Atlantic,34,FE,19593849,1.7352E-06,1.7352
2017,NY,New York,Middle Atlantic,26,FE_NV,19593849,1.3269E-06,1.3269
2018,NY,New York,Middle Atlantic,15,WaPo,19544098,7.6750E-07,0.7675
2018,NY,New York,Middle Atlantic,18,MPV,19544098,9.2099E-07,0.9210
2018,NY,New York,Middle Atlantic,41,FE,19544098,2.0978E-06,2.0978
2018,NY,New York,Middle Atlantic,27,FE_NV,19544098,1.3815E-06,1.3815
2019,NY,New York,Middle Atlantic,23,WaPo,19463131,1.1817E-06,1.1817
2019,NY,New York,Middle Atlantic,27,MPV,19463131,1.3872E-06,1.3872
2019,NY,New York,Middle Atlantic,39,FE,19463131,2.0038E-06,2.0038
2019,NY,New York,Middle Atlantic,32,FE_NV,19463131,1.6441E-06,1.6441
2020,NY,New York,Middle Atlantic,19,WaPo,19336776,9.8258E-07,0.9826
2020,NY,New York,Middle Atlantic,24,MPV,19336776,1.2412E-06,1.2412
2020,NY,New York,Middle Atlantic,48,FE,19336776,2.4823E-06,2.4823
2020,NY,New York,Middle Atlantic,32,FE_NV,19336776,1.6549E-06,1.6549
2000,OH,Ohio,East North Central,37,FE,11363543,3.2560E-06,3.2560
2000,OH,Ohio,East North Central,26,FE_NV,11363543,2.2880E-06,2.2880
2001,OH,Ohio,East North Central,35,FE,11387404,3.0736E-06,3.0736
2001,OH,Ohio,East North Central,27,FE_NV,11387404,2.3710E-06,2.3710
2002,OH,Ohio,East North Central,36,FE,11407889,3.1557E-06,3.1557
2002,OH,Ohio,East North Central,28,FE_NV,11407889,2.4544E-06,2.4544
2003,OH,Ohio,East North Central,39,FE,11434788,3.4106E-06,3.4106
2003,OH,Ohio,East North Central,28,FE_NV,11434788,2.4487E-06,2.4487
2004,OH,Ohio,East North Central,42,FE,11452251,3.6674E-06,3.6674
2004,OH,Ohio,East North Central,26,FE_NV,11452251,2.2703E-06,2.2703
2005,OH,Ohio,East North Central,44,FE,11463320,3.8383E-06,3.8383
2005,OH,Ohio,East North Central,37,FE_NV,11463320,3.2277E-06,3.2277
2006,OH,Ohio,East North Central,40,FE,11481213,3.4840E-06,3.4840
2006,OH,Ohio,East North Central,34,FE_NV,11481213,2.9614E-06,2.9614
2007,OH,Ohio,East North Central,41,FE,11500468,3.5651E-06,3.5651
2007,OH,Ohio,East North Central,35,FE_NV,11500468,3.0434E-06,3.0434
2008,OH,Ohio,East North Central,42,FE,11515391,3.6473E-06,3.6473
2008,OH,Ohio,East North Central,27,FE_NV,11515391,2.3447E-06,2.3447
2009,OH,Ohio,East North Central,34,FE,11528896,2.9491E-06,2.9491
2009,OH,Ohio,East North Central,27,FE_NV,11528896,2.3419E-06,2.3419
2010,OH,Ohio,East North Central,35,FE,11539449,3.0331E-06,3.0331
2010,OH,Ohio,East North Central,27,FE_NV,11539449,2.3398E-06,2.3398
2011,OH,Ohio,East North Central,49,FE,11545735,4.2440E-06,4.2440
2011,OH,Ohio,East North Central,37,FE_NV,11545735,3.2046E-06,3.2046
2012,OH,Ohio,East North Central,40,FE,11550971,3.4629E-06,3.4629
2012,OH,Ohio,East North Central,31,FE_NV,11550971,2.6838E-06,2.6838
2013,OH,Ohio,East North Central,29,MPV,11579692,2.5044E-06,2.5044
2013,OH,Ohio,East North Central,50,FE,11579692,4.3179E-06,4.3179
2013,OH,Ohio,East North Central,38,FE_NV,11579692,3.2816E-06,3.2816
2014,OH,Ohio,East North Central,29,MPV,11606573,2.4986E-06,2.4986
2014,OH,Ohio,East North Central,46,FE,11606573,3.9633E-06,3.9633
2014,OH,Ohio,East North Central,31,FE_NV,11606573,2.6709E-06,2.6709
2015,OH,Ohio,East North Central,29,WaPo,11622315,2.4952E-06,2.4952
2015,OH,Ohio,East North Central,36,Guardian,11622315,3.0975E-06,3.0975
2015,OH,Ohio,East North Central,34,MPV,11622315,2.9254E-06,2.9254
2015,OH,Ohio,East North Central,52,FE,11622315,4.4742E-06,4.4742
2015,OH,Ohio,East North Central,39,FE_NV,11622315,3.3556E-06,3.3556
2016,OH,Ohio,East North Central,26,WaPo,11640060,2.2337E-06,2.2337
2016,OH,Ohio,East North Central,28,Guardian,11640060,2.4055E-06,2.4055
2016,OH,Ohio,East North Central,27,MPV,11640060,2.3196E-06,2.3196
2016,OH,Ohio,East North Central,45,FE,11640060,3.8660E-06,3.8660
2016,OH,Ohio,East North Central,42,FE_NV,11640060,3.6082E-06,3.6082
2017,OH,Ohio,East North Central,34,WaPo,11665706,2.9145E-06,2.9145
2017,OH,Ohio,East North Central,34,MPV,11665706,2.9145E-06,2.9145
2017,OH,Ohio,East North Central,64,FE,11665706,5.4862E-06,5.4862
2017,OH,Ohio,East North Central,52,FE_NV,11665706,4.4575E-06,4.4575
2018,OH,Ohio,East North Central,32,WaPo,11680892,2.7395E-06,2.7395
2018,OH,Ohio,East North Central,36,MPV,11680892,3.0820E-06,3.0820
2018,OH,Ohio,East North Central,70,FE,11680892,5.9927E-06,5.9927
2018,OH,Ohio,East North Central,50,FE_NV,11680892,4.2805E-06,4.2805
2019,OH,Ohio,East North Central,24,WaPo,11696507,2.0519E-06,2.0519
2019,OH,Ohio,East North Central,24,MPV,11696507,2.0519E-06,2.0519
2019,OH,Ohio,East North Central,64,FE,11696507,5.4717E-06,5.4717
2019,OH,Ohio,East North Central,48,FE_NV,11696507,4.1038E-06,4.1038
2020,OH,Ohio,East North Central,24,WaPo,11693217,2.0525E-06,2.0525
2020,OH,Ohio,East North Central,22,MPV,11693217,1.8814E-06,1.8814
2020,OH,Ohio,East North Central,56,FE,11693217,4.7891E-06,4.7891
2020,OH,Ohio,East North Central,47,FE_NV,11693217,4.0194E-06,4.0194
2000,OK,Oklahoma,West South Central,27,FE,3454365,7.8162E-06,7.8162
2000,OK,Oklahoma,West South Central,20,FE_NV,3454365,5.7898E-06,5.7898
2001,OK,Oklahoma,West South Central,34,FE,3467100,9.8065E-06,9.8065
2001,OK,Oklahoma,West South Central,28,FE_NV,3467100,8.0759E-06,8.0759
2002,OK,Oklahoma,West South Central,17,FE,3489080,4.8723E-06,4.8723
2002,OK,Oklahoma,West South Central,15,FE_NV,3489080,4.2991E-06,4.2991
2003,OK,Oklahoma,West South Central,23,FE,3504892,6.5623E-06,6.5623
2003,OK,Oklahoma,West South Central,22,FE_NV,3504892,6.2769E-06,6.2769
2004,OK,Oklahoma,West South Central,21,FE,3525233,5.9571E-06,5.9571
2004,OK,Oklahoma,West South Central,18,FE_NV,3525233,5.1060E-06,5.1060
2005,OK,Oklahoma,West South Central,23,FE,3548597,6.4814E-06,6.4814
2005,OK,Oklahoma,West South Central,17,FE_NV,3548597,4.7906E-06,4.7906
2006,OK,Oklahoma,West South Central,16,FE,3594090,4.4518E-06,4.4518
2006,OK,Oklahoma,West South Central,12,FE_NV,3594090,3.3388E-06,3.3388
2007,OK,Oklahoma,West South Central,18,FE,3634349,4.9527E-06,4.9527
2007,OK,Oklahoma,West South Central,16,FE_NV,3634349,4.4024E-06,4.4024
2008,OK,Oklahoma,West South Central,21,FE,3668976,5.7237E-06,5.7237
2008,OK,Oklahoma,West South Central,17,FE_NV,3668976,4.6334E-06,4.6334
2009,OK,Oklahoma,West South Central,13,FE,3717572,3.4969E-06,3.4969
2009,OK,Oklahoma,West South Central,11,FE_NV,3717572,2.9589E-06,2.9589
2010,OK,Oklahoma,West South Central,26,FE,3760014,6.9149E-06,6.9149
2010,OK,Oklahoma,West South Central,21,FE_NV,3760014,5.5851E-06,5.5851
2011,OK,Oklahoma,West South Central,45,FE,3788824,1.1877E-05,11.8770
2011,OK,Oklahoma,West South Central,36,FE_NV,3788824,9.5016E-06,9.5016
2012,OK,Oklahoma,West South Central,37,FE,3819320,9.6876E-06,9.6876
2012,OK,Oklahoma,West South Central,31,FE_NV,3819320,8.1166E-06,8.1166
2013,OK,Oklahoma,West South Central,19,MPV,3853891,4.9301E-06,4.9301
2013,OK,Oklahoma,West South Central,40,FE,3853891,1.0379E-05,10.3791
2013,OK,Oklahoma,West South Central,33,FE_NV,3853891,8.5628E-06,8.5628
2014,OK,Oklahoma,West South Central,27,MPV,3879187,6.9602E-06,6.9602
2014,OK,Oklahoma,West South Central,44,FE,3879187,1.1343E-05,11.3426
2014,OK,Oklahoma,West South Central,34,FE_NV,3879187,8.7647E-06,8.7647
2015,OK,Oklahoma,West South Central,32,WaPo,3910518,8.1831E-06,8.1831
2015,OK,Oklahoma,West South Central,37,Guardian,3910518,9.4617E-06,9.4617
2015,OK,Oklahoma,West South Central,37,MPV,3910518,9.4617E-06,9.4617
2015,OK,Oklahoma,West South Central,50,FE,3910518,1.2786E-05,12.7860
2015,OK,Oklahoma,West South Central,40,FE_NV,3910518,1.0229E-05,10.2288
2016,OK,Oklahoma,West South Central,26,WaPo,3928143,6.6189E-06,6.6189
2016,OK,Oklahoma,West South Central,32,Guardian,3928143,8.1463E-06,8.1463
2016,OK,Oklahoma,West South Central,31,MPV,3928143,7.8918E-06,7.8918
2016,OK,Oklahoma,West South Central,37,FE,3928143,9.4192E-06,9.4192
2016,OK,Oklahoma,West South Central,35,FE_NV,3928143,8.9101E-06,8.9101
